detail_url,price,predicted_price,value_score,future_value,total_depreciation,total_cost_of_ownership,estimated_annual_fuel,estimated_annual_insurance,estimated_annual_maintenance,annual_depreciation,annual_running_cost,total_annual_cost,cost_per_km,kilometers,age_in_years,horsepower,fuel_type
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-1e-eig-goed-onderh-gasoline-white-47f04cf2-46de-4e6e-8c01-19880bcf8eb1?sort=standard&desc=0&lastSeenGuidPresent=true&position=97&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,12950,13265.68,2.3796744682519124,6039.42,6910.58,45534.01,4725.0,441.68600000000004,2558.0,1382.116,7724.686,9106.802,0.3035600666666667,116083,4.92,101,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-active-business-led-camera-nav-car-pla-gasoline-black-2cf41812-6342-40fd-9e23-322317ac1aae?sort=standard&desc=0&lastSeenGuidPresent=true&position=101&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,14500,15925.25,8.949624024740585,6289.96,8210.04,45679.24,4725.0,464.84,2304.0,1642.0080000000003,7493.84,9135.848,0.30452826666666666,98743,4.08,102,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-clima-cruise-camera-navi-1e-eigenaar-gasoline-white-9ce94241-c4a5-43c7-b834-2135b447867f?sort=standard&desc=0&lastSeenGuidPresent=false&position=14&search_id=yon2xdqqgm&source_otp=t50&ap_tier=t50&source=listpage_search-results&order_bucket=unknown&boosting_product=mia&relevance_adjustment=boost&applied_boost_level=t50&boost_level=t50,13250,13352.22,0.7655655763610797,6222.87,7027.13,45683.704999999994,4725.0,448.315,2558.0,1405.426,7731.315,9136.740999999998,0.3045580333333333,141611,4.58,101,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-achteruitrijcamera-apple-c-gasoline-orange-e598e5a3-c952-4ff0-b85c-f90a1a5a14fe?sort=standard&desc=0&lastSeenGuidPresent=true&position=112&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,15400,15963.35,3.529021164104028,6235.11,9164.89,45700.549999999996,4725.0,482.13200000000006,2100.0,1832.9779999999998,7307.132,9140.109999999999,0.3046703333333333,70872,3.42,101,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-pack-navi-gasoline-grey-2832454e-4fa9-4c30-aed9-30ac5c283366?sort=standard&desc=0&lastSeenGuidPresent=true&position=171&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,13450,14034.1,4.162005401130107,6369.23,7080.77,45750.145000000004,4725.0,450.875,2558.0,1416.154,7733.875,9150.029,0.3050009666666667,123040,4.5,131,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-100-allure-gasoline-white-b4f469e1-e27e-4726-a207-fd8be0acd93d?sort=standard&desc=0&lastSeenGuidPresent=true&position=119&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,15450,15861.03,2.591445826658172,6237.21,9212.79,45757.5475,4725.0,483.9515,2100.0,1842.5580000000002,7308.9515,9151.5095,0.30505031666666665,75048,3.33,101,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-pack-camera-navi-carplay-crui-gasoline-orange-6b990582-1848-4899-a631-b0f16dd0cc9e?sort=standard&desc=0&lastSeenGuidPresent=true&position=87&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,15450,16219.45,4.743995634870484,6238.25,9211.75,45768.8675,4725.0,486.4235,2100.0,1842.35,7311.4235,9153.7735,0.30512578333333334,45030,3.17,110,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-pt-b-l-allure-camera-virtual-cockpit-navi-gasoline-white-0e8c8f77-ddb4-41b5-b86f-6d1a8abb66c6?sort=standard&desc=0&lastSeenGuidPresent=true&position=137&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,13444,13605.41,1.186366305756312,6293.62,7150.38,45802.725,4725.0,447.469,2558.0,1430.076,7730.469,9160.545,0.3053515,148541,4.75,101,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-airco-parkeersensoren-ap-gasoline-grey-f2d001f8-c384-4bfc-9e79-c399e6fbddd4?sort=standard&desc=0&lastSeenGuidPresent=true&position=530&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,15440,15756.29,2.0073887952049683,6001.61,9438.39,45859.966,4725.0,459.3152,2100.0,1887.6779999999999,7284.3152,9171.9932,0.30573310666666664,68590,4.92,102,Gasoline
https://www.autoscout24.com/offers/peugeot-2008-1-2-puretech-active-pack-gasoline-white-fdee2ffe-902e-4ec6-81e6-356d7258da41?sort=standard&desc=0&lastSeenGuidPresent=true&position=69&search_id=yon2xdqqgm&source_otp=t10&ap_tier=t10&source=listpage_search-results&order_bucket=unknown&boosting_product=none&relevance_adjustment=organic&applied_boost_level=t10&boost_level=t10,15999,16431.49,2.63208023131196,6643.54,9355.46,45870.42,4725.0,477.992,2100.0,1871.0919999999999,7302.992,9174.083999999999,0.3058028,74072,4.0,131,Gasoline
